"source","workflow_file","workflow_dir","workflow_modified","node_label","model_ref","model_filename","model_category","model_path","model_size_gb","on_disk"
"png-outputs","png-outputs\Fredy27_qween2511_00011_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Laura","2026-01-26 21:20","Load VAE (VAELoader)","Qwen2509\qwen_image_vae.safetensors","qwen_image_vae.safetensors","vae","C:\ComfyUI_Models\models\vae\Qwen2509\qwen_image_vae.safetensors","0.236","YES"
"png-outputs","png-outputs\Fredy27_qween2511_00011_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Laura","2026-01-26 21:20","Load CLIP (CLIPLoader)","Qwen2509\qwen_2.5_vl_7b_fp8_scaled.safetensors","qwen_2.5_vl_7b_fp8_scaled.safetensors","text_encoders","C:\ComfyUI_Models\models\text_encoders\Qwen2509\qwen_2.5_vl_7b_fp8_scaled.safetensors","8.74","YES"
"png-outputs","png-outputs\Fredy27_qween2511_00011_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Laura","2026-01-26 21:20","Load Checkpoint (CheckpointLoaderSimple)","Qwen-Rapid-AIO-NSFW-v22.safetensors","Qwen-Rapid-AIO-NSFW-v22.safetensors","checkpoints","C:\ComfyUI_Models\models\checkpoints\Qwen-Rapid-AIO-NSFW-v22.safetensors","26.479","YES"
"png-outputs","png-outputs\Fredy27_qween2511_00013_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Laura","2026-01-26 21:22","Load VAE (VAELoader)","Qwen2509\qwen_image_vae.safetensors","qwen_image_vae.safetensors","vae","C:\ComfyUI_Models\models\vae\Qwen2509\qwen_image_vae.safetensors","0.236","YES"
"png-outputs","png-outputs\Fredy27_qween2511_00013_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Laura","2026-01-26 21:22","Load CLIP (CLIPLoader)","Qwen2509\qwen_2.5_vl_7b_fp8_scaled.safetensors","qwen_2.5_vl_7b_fp8_scaled.safetensors","text_encoders","C:\ComfyUI_Models\models\text_encoders\Qwen2509\qwen_2.5_vl_7b_fp8_scaled.safetensors","8.74","YES"
"png-outputs","png-outputs\Fredy27_qween2511_00013_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Laura","2026-01-26 21:22","Load Checkpoint (CheckpointLoaderSimple)","Qwen-Rapid-AIO-NSFW-v22.safetensors","Qwen-Rapid-AIO-NSFW-v22.safetensors","checkpoints","C:\ComfyUI_Models\models\checkpoints\Qwen-Rapid-AIO-NSFW-v22.safetensors","26.479","YES"
"png-outputs","png-outputs\Fredy27_qween2511_00016_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Laura","2026-01-26 21:23","Load VAE (VAELoader)","Qwen2509\qwen_image_vae.safetensors","qwen_image_vae.safetensors","vae","C:\ComfyUI_Models\models\vae\Qwen2509\qwen_image_vae.safetensors","0.236","YES"
"png-outputs","png-outputs\Fredy27_qween2511_00016_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Laura","2026-01-26 21:23","Load CLIP (CLIPLoader)","Qwen2509\qwen_2.5_vl_7b_fp8_scaled.safetensors","qwen_2.5_vl_7b_fp8_scaled.safetensors","text_encoders","C:\ComfyUI_Models\models\text_encoders\Qwen2509\qwen_2.5_vl_7b_fp8_scaled.safetensors","8.74","YES"
"png-outputs","png-outputs\Fredy27_qween2511_00016_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Laura","2026-01-26 21:23","Load Checkpoint (CheckpointLoaderSimple)","Qwen-Rapid-AIO-NSFW-v22.safetensors","Qwen-Rapid-AIO-NSFW-v22.safetensors","checkpoints","C:\ComfyUI_Models\models\checkpoints\Qwen-Rapid-AIO-NSFW-v22.safetensors","26.479","YES"
"png-outputs","png-outputs\Fredy27_qween2511_00017_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Laura","2026-01-26 21:24","Load VAE (VAELoader)","Qwen2509\qwen_image_vae.safetensors","qwen_image_vae.safetensors","vae","C:\ComfyUI_Models\models\vae\Qwen2509\qwen_image_vae.safetensors","0.236","YES"
"png-outputs","png-outputs\Fredy27_qween2511_00017_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Laura","2026-01-26 21:24","Load CLIP (CLIPLoader)","Qwen2509\qwen_2.5_vl_7b_fp8_scaled.safetensors","qwen_2.5_vl_7b_fp8_scaled.safetensors","text_encoders","C:\ComfyUI_Models\models\text_encoders\Qwen2509\qwen_2.5_vl_7b_fp8_scaled.safetensors","8.74","YES"
"png-outputs","png-outputs\Fredy27_qween2511_00017_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Laura","2026-01-26 21:24","Load Checkpoint (CheckpointLoaderSimple)","Qwen-Rapid-AIO-NSFW-v22.safetensors","Qwen-Rapid-AIO-NSFW-v22.safetensors","checkpoints","C:\ComfyUI_Models\models\checkpoints\Qwen-Rapid-AIO-NSFW-v22.safetensors","26.479","YES"
"png-outputs","png-outputs\Fredy27_qween2511_00018_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Laura","2026-01-26 21:25","Load VAE (VAELoader)","Qwen2509\qwen_image_vae.safetensors","qwen_image_vae.safetensors","vae","C:\ComfyUI_Models\models\vae\Qwen2509\qwen_image_vae.safetensors","0.236","YES"
"png-outputs","png-outputs\Fredy27_qween2511_00018_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Laura","2026-01-26 21:25","Load CLIP (CLIPLoader)","Qwen2509\qwen_2.5_vl_7b_fp8_scaled.safetensors","qwen_2.5_vl_7b_fp8_scaled.safetensors","text_encoders","C:\ComfyUI_Models\models\text_encoders\Qwen2509\qwen_2.5_vl_7b_fp8_scaled.safetensors","8.74","YES"
"png-outputs","png-outputs\Fredy27_qween2511_00018_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Laura","2026-01-26 21:25","Load Checkpoint (CheckpointLoaderSimple)","Qwen-Rapid-AIO-NSFW-v22.safetensors","Qwen-Rapid-AIO-NSFW-v22.safetensors","checkpoints","C:\ComfyUI_Models\models\checkpoints\Qwen-Rapid-AIO-NSFW-v22.safetensors","26.479","YES"
"png-outputs","png-outputs\Fredy27_qween2511_00019_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Laura","2026-01-26 21:26","Load VAE (VAELoader)","Qwen2509\qwen_image_vae.safetensors","qwen_image_vae.safetensors","vae","C:\ComfyUI_Models\models\vae\Qwen2509\qwen_image_vae.safetensors","0.236","YES"
"png-outputs","png-outputs\Fredy27_qween2511_00019_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Laura","2026-01-26 21:26","Load CLIP (CLIPLoader)","Qwen2509\qwen_2.5_vl_7b_fp8_scaled.safetensors","qwen_2.5_vl_7b_fp8_scaled.safetensors","text_encoders","C:\ComfyUI_Models\models\text_encoders\Qwen2509\qwen_2.5_vl_7b_fp8_scaled.safetensors","8.74","YES"
"png-outputs","png-outputs\Fredy27_qween2511_00019_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Laura","2026-01-26 21:26","Load Checkpoint (CheckpointLoaderSimple)","Qwen-Rapid-AIO-NSFW-v22.safetensors","Qwen-Rapid-AIO-NSFW-v22.safetensors","checkpoints","C:\ComfyUI_Models\models\checkpoints\Qwen-Rapid-AIO-NSFW-v22.safetensors","26.479","YES"
"png-outputs","png-outputs\Fredy27_qween2511_00019_.png","C:\Users\Pc\OneDrive\DropBoxReplacement\MathesDropBox\0ComfyUI\output\Laura","2026-01-26 21:26","LoraLoaderModelOnly","Qwen Image Edit 2511\Qwen-Image-Edit-2511-Lightning-4steps-V1.0-bf16.safetensors","Qwen-Image-Edit-2511-Lightning-4steps-V1.0-bf16.safetensors","loras","C:\ComfyUI_Models\models\loras\Qwen Image Edit 2511\Qwen-Image-Edit-2511-Lightning-4steps-V1.0-bf16.safetensors","0.791","YES"
